"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"128.4","9.0","Mon Apr 30 15:43:43 CST 2018","122.15257333333334","37.79594166666666","414511288","POs0ENs0","机动船在航"
"128.4","9.0","Mon Apr 30 15:43:45 CST 2018","122.15257333333334","37.79594166666666","414511288","POs0ENs0","机动船在航"
"208.1","11.5","Mon Apr 30 08:00:00 CST 2018","121.32598666666668","40.51316833333333","413000017","POs0ENs0","机动船在航"
"208.5","10.2","Mon Apr 30 08:01:01 CST 2018","121.324195","40.510693333333336","413000017","POs0ENs0","机动船在航"
"25.2","1.5","Mon Apr 30 08:00:11 CST 2018","117.72204666666669","38.98623333333333","413301280","POs0ENs0","机动船在航"
"25.4","1.2","Mon Apr 30 08:00:17 CST 2018","117.72207166666666","38.986275","413301280","POs0ENs0","机动船在航"
"50.8","10.1","Mon Apr 30 10:48:43 CST 2018","120.482465","35.04810833333333","413357750","POs0ENs0","机动船在航"
"48.7","10.0","Mon Apr 30 12:15:03 CST 2018","120.71116333333332","35.199421666666666","413357750","POs0ENs0","机动船在航"
"343.3","0.0","Mon Apr 30 08:05:39 CST 2018","120.10594666666668","40.08082","413362470","POs0ENs0","机动船在航"
"288.4","0.0","Mon Apr 30 08:05:41 CST 2018","120.10594666666668","40.08082","413362470","POs0ENs0","机动船在航"
"132.4","14.6","Mon Apr 30 08:00:08 CST 2018","121.38493166666666","35.32185","564337000","POs0ENs0","机动船在航"
"132.4","14.6","Mon Apr 30 08:01:53 CST 2018","121.39147666666666","35.316955","564337000","POs0ENs0","机动船在航"
"105.8","0.0","Mon Apr 30 10:55:00 CST 2018","118.56633333333332","39.103883333333336","413374480","POs0ENs0","机动船在航"
"249.7","0.6","Mon Apr 30 11:00:00 CST 2018","118.56606666666669","39.10365","413374480","POs0ENs0","机动船在航"
"136.7","9.0","Mon Apr 30 08:40:24 CST 2018","120.093285","39.375755","413705490","POs0ENs0","机动船在航"
"140.6","9.2","Mon Apr 30 09:14:05 CST 2018","120.168175","39.31373666666666","413705490","POs0ENs0","机动船在航"
"166.7","13.2","Mon Apr 30 08:00:01 CST 2018","121.97331166666666","40.68996833333333","412208580","POs0ENs0","帆船在航"
