"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"297.4","0.0","Mon Apr 30 08:00:08 CST 2018","119.55511333333334","35.403151666666666","412332350","POs2ENs1","机动船在航"
"297.4","0.0","Mon Apr 30 08:07:29 CST 2018","119.555125","35.40316","412332350","POs2ENs1","机动船在航"
"360.0","0.0","Mon Apr 30 08:04:44 CST 2018","119.42483333333334","35.16204166666667","413358890","POs2ENs1","机动船在航"
"360.0","0.0","Mon Apr 30 08:04:48 CST 2018","119.42483333333334","35.16204166666667","413358890","POs2ENs1","机动船在航"
"241.7","2.9","Mon Apr 30 09:40:40 CST 2018","119.38941666666666","35.07799333333333","412328760","POs2ENs1","在航"
"81.0","9.7","Mon Apr 30 09:45:19 CST 2018","119.38942166666666","35.07177166666666","412328760","POs2ENs1","在航"
"138.5","0.7","Mon Apr 30 13:48:26 CST 2018","119.73118666666667","35.316536666666664","414373000","POs2ENs1","机动船在航"
"139.0","0.6","Mon Apr 30 13:49:05 CST 2018","119.73126666666668","35.31645666666667","414373000","POs2ENs1","机动船在航"
"32.3","0.1","Mon Apr 30 08:00:39 CST 2018","119.40503333333334","35.12461666666667","413328220","POs2ENs1","机动船在航"
"17.3","0.0","Mon Apr 30 08:16:19 CST 2018","119.40506333333332","35.12464","413328220","POs2ENs1","机动船在航"
"268.8","1.6","Mon Apr 30 09:50:08 CST 2018","119.62556","35.07908166666667","412480470","POs2ENs1","在航"
"236.1","11.3","Mon Apr 30 09:55:38 CST 2018","119.61438666666666","35.07316333333333","412480470","POs2ENs1","在航"
"142.4","0.0","Mon Apr 30 11:17:55 CST 2018","119.53405333333332","35.36837666666667","412427610","POs2ENs1","机动船在航"
"53.4","0.0","Mon Apr 30 11:20:15 CST 2018","119.53401","35.36837","412427610","POs2ENs1","机动船在航"
"252.8","4.2","Mon Apr 30 15:27:11 CST 2018","119.784775","35.57201166666667","413330270","POs2ENs1","在航"
"328.2","1.9","Mon Apr 30 15:31:50 CST 2018","119.783435","35.571011666666664","413330270","POs2ENs1","在航"
"343.1","6.1","Mon Apr 30 08:00:50 CST 2018","119.54375333333331","35.358223333333335","412330330","POs2ENs1","机动船在航"
"348.1","7.2","Mon Apr 30 08:01:00 CST 2018","119.54366666666668","35.358556666666665","412330330","POs2ENs1","机动船在航"
"112.0","0.0","Mon Apr 30 08:07:20 CST 2018","119.5158","35.314733333333336","413450140","POs2ENs1","机动船在航"
"185.0","0.0","Mon Apr 30 08:18:01 CST 2018","119.5158","35.31471666666667","413450140","POs2ENs1","机动船在航"
"134.4","0.0","Mon Apr 30 15:00:00 CST 2018","119.798755","35.607443333333336","413695410","POs2ENs1","机动船在航"
"23.7","0.0","Mon Apr 30 15:05:20 CST 2018","119.79876","35.607435","413695410","POs2ENs1","机动船在航"
"54.2","0.0","Mon Apr 30 08:01:50 CST 2018","119.60424166666668","35.08009666666667","412439640","POs2ENs1","机动船在航"
"68.9","0.0","Mon Apr 30 08:09:49 CST 2018","119.60443666666669","35.080108333333335","412439640","POs2ENs1","机动船在航"
"360.0","0.0","Mon Apr 30 08:01:55 CST 2018","119.35049333333332","35.08705","412330360","POs2ENs1","机动船在航"
"360.0","0.0","Mon Apr 30 08:24:15 CST 2018","119.35052","35.08704","412330360","POs2ENs1","机动船在航"
