"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"345.4","3.2","Mon Apr 30 08:53:54 CST 2018","120.72508","37.92593","412324840","POs0ENs0","在航"
"266.3","1.7","Mon Apr 30 08:54:54 CST 2018","120.72493333333334","37.92652","412324840","POs0ENs0","在航"
"283.0","9.2","Mon Apr 30 08:00:07 CST 2018","120.88258666666668","38.00375666666667","412438030","POs0ENs0","机动船在航"
"282.3","9.4","Mon Apr 30 08:00:16 CST 2018","120.88199833333331","38.00386666666667","412438030","POs0ENs0","机动船在航"
"265.5","0.0","Mon Apr 30 08:00:00 CST 2018","120.84616666666666","37.82233333333333","412002440","POs0ENs0","机动船在航"
"265.5","0.0","Mon Apr 30 08:01:42 CST 2018","120.84633333333332","37.82233333333333","412002440","POs0ENs0","机动船在航"
"8.8","0.1","Mon Apr 30 08:46:08 CST 2018","121.11973333333331","37.71778333333334","413352230","POs0ENs0","机动船在航"
"22.0","0.2","Mon Apr 30 08:50:09 CST 2018","121.11985","37.71813333333333","413352230","POs0ENs0","机动船在航"
"67.1","0.1","Mon Apr 30 08:02:30 CST 2018","121.15697","37.632675","413777777","POs0ENs0","操纵能力受限"
"275.1","0.0","Mon Apr 30 08:06:24 CST 2018","121.15718833333334","37.63266333333333","413777777","POs0ENs0","操纵能力受限"
"54.7","0.0","Mon Apr 30 08:08:00 CST 2018","120.72148","37.92716333333333","413329460","POs0ENs0","机动船在航"
"54.7","0.0","Mon Apr 30 08:08:01 CST 2018","120.72148","37.92716333333333","413329460","POs0ENs0","机动船在航"
"30.4","0.1","Mon Apr 30 08:00:01 CST 2018","120.71811666666666","37.92828","412707301","POs0ENs0","机动船在航"
"90.4","0.0","Mon Apr 30 08:01:09 CST 2018","120.71809833333332","37.928246666666666","412707301","POs0ENs0","机动船在航"
"199.1","7.8","Mon Apr 30 08:00:03 CST 2018","121.20586166666666","37.89581","356245000","POs0ENs0","机动船在航"
"198.1","7.8","Mon Apr 30 08:00:34 CST 2018","121.20533","37.89454","356245000","POs0ENs0","机动船在航"
"130.8","1.2","Mon Apr 30 08:00:20 CST 2018","120.933295","37.96605666666667","412565158","POs0ENs0","机动船在航"
"97.3","1.7","Mon Apr 30 08:05:52 CST 2018","120.93574333333332","37.96585666666667","412565158","POs0ENs0","机动船在航"
"291.7","0.2","Mon Apr 30 08:00:04 CST 2018","120.84035833333331","37.82177333333333","413444590","POs0ENs0","机动船在航"
"282.9","0.4","Mon Apr 30 08:00:34 CST 2018","120.84028666666669","37.82179333333333","413444590","POs0ENs0","机动船在航"
"278.7","6.0","Mon Apr 30 08:13:16 CST 2018","120.72135333333334","37.92840666666667","413320060","POs0ENs0","在航"
"325.1","11.2","Mon Apr 30 08:16:16 CST 2018","120.71357666666668","37.927685","413320060","POs0ENs0","在航"
"93.0","12.3","Mon Apr 30 08:00:05 CST 2018","120.63818833333332","38.01948166666666","412302840","POs0ENs0","机动船在航"
"93.0","12.3","Mon Apr 30 08:01:13 CST 2018","120.64316666666669","38.019333333333336","412302840","POs0ENs0","机动船在航"
"25.2","1.5","Mon Apr 30 08:00:11 CST 2018","117.72204666666669","38.98623333333333","413301280","POs23ENs2","机动船在航"
"25.4","1.2","Mon Apr 30 08:00:17 CST 2018","117.72207166666666","38.986275","413301280","POs23ENs2","机动船在航"
"132.0","9.9","Mon Apr 30 08:00:16 CST 2018","117.80333333333331","38.972","563680000","POs23ENs2","机动船在航"
"104.0","12.7","Mon Apr 30 08:07:17 CST 2018","117.822","38.965833333333336","563680000","POs23ENs2","机动船在航"
"303.3","0.1","Mon Apr 30 08:00:46 CST 2018","117.78804666666667","38.97364666666667","413001810","POs23ENs2","机动船在航"
"303.3","0.1","Mon Apr 30 08:04:54 CST 2018","117.78804666666667","38.97363833333333","413001810","POs23ENs2","机动船在航"
"306.6","0.0","Mon Apr 30 08:00:09 CST 2018","117.757125","38.97895833333333","413302410","POs23ENs2","机动船在航"
"306.6","0.0","Mon Apr 30 08:05:00 CST 2018","117.75712333333334","38.97895166666667","413302410","POs23ENs2","机动船在航"
"100.6","12.1","Mon Apr 30 08:00:00 CST 2018","117.87710833333334","38.955358333333336","412018030","POs23ENs2","机动船在航"
"100.6","12.1","Mon Apr 30 08:00:02 CST 2018","117.87710833333334","38.955358333333336","412018030","POs23ENs2","机动船在航"
"0.0","0.0","Mon Apr 30 14:09:26 CST 2018","117.75970166666669","38.947896666666665","312455000","POs23ENs2","机动船在航"
"0.0","0.0","Mon Apr 30 14:11:15 CST 2018","117.75970333333332","38.94789333333333","312455000","POs23ENs2","机动船在航"
"255.4","0.0","Mon Apr 30 08:00:06 CST 2018","117.72473833333332","38.960475","413304280","POs23ENs2","机动船在航"
"255.4","0.0","Mon Apr 30 08:00:43 CST 2018","117.72472833333332","38.960431666666665","413304280","POs23ENs2","机动船在航"
"287.3","5.6","Mon Apr 30 12:08:25 CST 2018","117.83768","38.931583333333336","413556640","POs23ENs2","机动船在航"
"287.3","5.6","Mon Apr 30 12:08:26 CST 2018","117.83768","38.931583333333336","413556640","POs23ENs2","机动船在航"
"101.0","11.7","Mon Apr 30 08:00:07 CST 2018","117.83377","38.96183833333333","412208740","POs23ENs2","机动船在航"
"101.0","11.7","Mon Apr 30 08:01:46 CST 2018","117.84063333333332","38.96076166666667","412208740","POs23ENs2","机动船在航"
"118.6","0.5","Mon Apr 30 08:00:02 CST 2018","117.78973833333332","38.97564833333333","412018350","POs23ENs2","机动船在航"
"286.5","0.7","Mon Apr 30 08:00:09 CST 2018","117.78974166666669","38.97564166666667","412018350","POs23ENs2","机动船在航"
"195.8","7.6","Mon Apr 30 08:00:07 CST 2018","117.790765","38.97609333333333","412018230","POs23ENs2","在航"
"213.4","8.0","Mon Apr 30 08:01:35 CST 2018","117.78898166666669","38.973126666666666","412018230","POs23ENs2","在航"
"219.9","0.0","Mon Apr 30 08:00:07 CST 2018","117.74221666666666","38.9844","312030000","POs23ENs2","机动船在航"
"219.9","0.0","Mon Apr 30 08:00:27 CST 2018","117.7422","38.9844","312030000","POs23ENs2","机动船在航"
"151.1","0.0","Mon Apr 30 13:26:08 CST 2018","117.72137666666669","38.98546833333333","412300210","POs23ENs2","机动船在航"
"151.1","0.0","Mon Apr 30 13:26:10 CST 2018","117.72137666666669","38.98546833333333","412300210","POs23ENs2","机动船在航"
"105.8","0.0","Mon Apr 30 10:55:00 CST 2018","118.56633333333332","39.103883333333336","413374480","POs23ENs3","机动船在航"
"249.7","0.6","Mon Apr 30 11:00:00 CST 2018","118.56606666666669","39.10365","413374480","POs23ENs3","机动船在航"
