"COG","SOG","Timestamp","Longitude","Latitude","MMSI","RouteName","Type"
"0.0","0.0","Mon Apr 30 08:00:20 CST 2018","119.716215","39.943815","413445350","POs1ENs1","机动船在航"
"210.2","0.0","Mon Apr 30 08:05:20 CST 2018","119.71622666666669","39.94384333333333","413445350","POs1ENs1","机动船在航"
"0.0","0.0","Mon Apr 30 08:00:03 CST 2018","119.654085","39.928333333333335","412011070","POs1ENs1","机动船在航"
"0.0","0.0","Mon Apr 30 08:00:14 CST 2018","119.65408666666669","39.928345","412011070","POs1ENs1","机动船在航"
"29.6","0.1","Mon Apr 30 14:58:47 CST 2018","119.59503","39.806718333333336","412753980","POs1ENs1","机动船在航"
"29.6","0.1","Mon Apr 30 14:59:07 CST 2018","119.59504333333334","39.80671","412753980","POs1ENs1","机动船在航"
"300.3","0.3","Mon Apr 30 11:44:36 CST 2018","119.60587166666669","39.75834166666667","412473650","POs1ENs1","机动船在航"
"300.3","0.3","Mon Apr 30 11:44:38 CST 2018","119.60587166666669","39.75834166666667","412473650","POs1ENs1","机动船在航"
"252.4","10.7","Mon Apr 30 08:00:10 CST 2018","120.345445","39.95879333333333","412300490","POs1ENs1","机动船在航"
"252.9","10.7","Mon Apr 30 08:00:20 CST 2018","120.34482666666666","39.95865","412300490","POs1ENs1","机动船在航"
"225.0","0.0","Mon Apr 30 08:00:06 CST 2018","119.601405","39.90690166666667","412011080","POs1ENs1","机动船在航"
"225.0","0.0","Mon Apr 30 08:00:08 CST 2018","119.601405","39.90690166666667","412011080","POs1ENs1","机动船在航"
"231.2","0.1","Mon Apr 30 08:00:01 CST 2018","119.676575","39.917345","414147000","POs1ENs1","机动船在航"
"231.2","0.1","Mon Apr 30 08:00:03 CST 2018","119.676575","39.917345","414147000","POs1ENs1","机动船在航"
"142.4","0.0","Mon Apr 30 11:17:55 CST 2018","119.53405333333332","35.36837666666667","412427610","POs2ENs2","机动船在航"
"53.4","0.0","Mon Apr 30 11:20:15 CST 2018","119.53401","35.36837","412427610","POs2ENs2","机动船在航"
"343.1","6.1","Mon Apr 30 08:00:50 CST 2018","119.54375333333331","35.358223333333335","412330330","POs2ENs2","机动船在航"
"348.1","7.2","Mon Apr 30 08:01:00 CST 2018","119.54366666666668","35.358556666666665","412330330","POs2ENs2","机动船在航"
"112.0","0.0","Mon Apr 30 08:07:20 CST 2018","119.5158","35.314733333333336","413450140","POs2ENs2","机动船在航"
"185.0","0.0","Mon Apr 30 08:18:01 CST 2018","119.5158","35.31471666666667","413450140","POs2ENs2","机动船在航"
"360.0","0.0","Mon Apr 30 08:01:55 CST 2018","119.35049333333332","35.08705","412330360","POs2ENs2","机动船在航"
